tick,event,x,y
1630616,mined,-114.5,41.5
1630625,mined,81.5,-115.5
1630629,mined,-115.5,41.5
1630642,mined,-116.5,41.5
1630655,mined,-117.5,41.5
1630656,mined,80.5,-115.5
1630667,mined,-118.5,41.5
1630680,mined,-119.5,41.5
1630693,mined,80.5,-114.5
1630742,mined,79.5,-114.5
1630771,mined,79.5,-113.5
1630826,mined,78.5,-112.5
1630935,build,86.5,-117.5
1630947,build,85.5,-117.5
1630951,build,84.5,-117.5
1630954,build,83.5,-117.5
1630957,build,82.5,-117.5
1630960,build,81.5,-117.5
1630962,build,80.5,-117.5
1630965,build,79.5,-117.5
1630975,build,78.5,-117.5
1631040,build,77.5,-117.5
1631064,build,76.5,-117.5
1631224,mined,-109.5,67.5
1631224,build,-109.5,68
1631230,build,-107,60
1631287,build,75.5,-117.5
1631299,build,74.5,-117.5
1631313,build,73.5,-117.5
1631342,build,-108.5,68.5
1631350,build,73.5,-116.5
1631353,build,72.5,-116.5
1631355,build,72.5,-115.5
1631365,build,72.5,-114.5
1631408,build,-107.5,68.5
1631409,mined,72.5,-115.5
1631433,mined,72.5,-116.5
1631466,mined,-108.5,67.5
1631466,build,-108.5,67.5
1631504,mined,72.5,-114.5
1631506,build,-107.5,66.5
1631545,build,73.5,-115.5
1631552,build,73.5,-114.5
1631642,mined,79.5,-112.5
1631648,build,-108.5,66.5
1631678,mined,-107.5,66.5
1631678,build,-107.5,66.5
1631687,build,79.5,-111.5
1631698,build,80.5,-111.5
1631705,build,81.5,-111.5
1631711,build,82.5,-111.5
1631718,build,83.5,-111.5
1631725,build,84.5,-111.5
1631732,build,85.5,-111.5
1631738,build,86.5,-111.5
1631770,build,87.5,-111.5
1631790,build,87.5,-112.5
1631795,build,87.5,-113.5
1632008,build,93.5,-119.5
1632022,build,94.5,-119.5
1632029,build,95.5,-119.5
1632035,build,96.5,-119.5
1632042,build,97.5,-119.5
1632049,build,98.5,-119.5
1632055,build,99.5,-119.5
1632062,build,100.5,-119.5
1632087,build,101.5,-118.5
1632106,build,102.5,-119.5
1632161,mined,101.5,-118.5
1632189,build,101.5,-119.5
1632263,build,103.5,-119.5
1632269,build,102.5,-118.5
1632271,build,103.5,-118.5
1632272,build,103.5,-117.5
1632274,build,103.5,-116.5
1632279,build,103.5,-115.5
1632294,build,103.5,-114.5
1632310,mined,-105.5,72.5
1632388,mined,102.5,-118.5
1632543,build,102.5,-109.5
1632552,build,101.5,-109.5
1632553,build,100.5,-109.5
1632554,build,99.5,-109.5
1632555,build,98.5,-109.5
1632555,build,97.5,-109.5
1632556,build,96.5,-109.5
1632558,build,95.5,-109.5
1632559,build,94.5,-109.5
1632562,build,93.5,-109.5
1632605,build,92.5,-110.5
1632688,build,92.5,-113.5
1632692,build,92.5,-112.5
1632788,build,92.5,-109.5
1632835,build,92.5,-111.5
1632934,build,-96,62
1633015,mined,92.5,-112.5
1633039,mined,92.5,-113.5
1633076,mined,92.5,-111.5
1633097,mined,92.5,-110.5
1633135,mined,94.5,-109.5
1633176,mined,97.5,-109.5
1633212,mined,96.5,-109.5
1633231,mined,95.5,-109.5
1633256,build,-107,62
1633316,build,92.5,-111.5
1633320,build,93.5,-111.5
1633327,build,94.5,-111.5
1633333,build,95.5,-111.5
1633340,build,96.5,-111.5
1633347,build,97.5,-111.5
1633354,build,98.5,-111.5
1633360,build,99.5,-111.5
1633367,build,100.5,-111.5
1633372,build,101.5,-111.5
1633377,build,102.5,-111.5
1633379,build,102.5,-112.5
1633449,mined,102.5,-112.5
1633582,mined,102.5,-109.5
1633609,mined,101.5,-109.5
1633628,mined,100.5,-109.5
1633646,mined,99.5,-109.5
1633664,mined,98.5,-109.5
1633724,mined,-96,62
1633733,mined,93.5,-109.5
1633750,mined,92.5,-109.5
1633782,mined,-106,76
1633800,build,92.5,-113.5
1633804,build,92.5,-112.5
1633960,mined,93.5,-119.5
1633993,build,-104,74
1634025,mined,94.5,-119.5
1634045,mined,95.5,-119.5
1634064,mined,96.5,-119.5
1634082,mined,97.5,-119.5
1634101,mined,98.5,-119.5
1634120,mined,99.5,-119.5
1634138,mined,100.5,-119.5
1634155,mined,101.5,-119.5
1634172,mined,102.5,-119.5
1634190,mined,103.5,-119.5
1634217,mined,103.5,-118.5
1634242,mined,103.5,-117.5
1634257,mined,-107,62
1634348,build,93.5,-117.5
1634359,build,94.5,-117.5
1634365,build,95.5,-117.5
1634372,build,96.5,-117.5
1634379,build,97.5,-117.5
1634385,build,98.5,-117.5
1634393,build,99.5,-117.5
1634406,build,100.5,-117.5
1634417,build,101.5,-117.5
1634424,build,102.5,-117.5
1634433,build,103.5,-117.5
1634657,mined,-107,60
1634887,build,117.5,-111.5
1634896,build,118.5,-111.5
1634903,build,119.5,-111.5
1634909,build,120.5,-111.5
1634916,build,121.5,-111.5
1634923,build,122.5,-111.5
1634930,build,123.5,-111.5
1634936,build,124.5,-111.5
1634986,build,125.5,-111.5
1635023,build,125.5,-110.5
1635027,build,125.5,-109.5
1635032,build,125.5,-108.5
1635037,build,125.5,-107.5
1635042,build,125.5,-106.5
1636238,build,-109.5,73.5
1639097,mined,-47.5,78.5
1639097,build,-47.5,78.5
1639103,mined,-48.5,78.5
1639103,build,-48.5,78.5
1639108,mined,-49.5,78.5
1639108,build,-49.5,78.5
1639113,mined,-50.5,78.5
1639113,build,-50.5,78.5
1639117,mined,-51.5,78.5
1639117,build,-51.5,78.5
1639121,mined,-52.5,78.5
1639121,build,-52.5,78.5
1639125,mined,-53.5,78.5
1639125,build,-53.5,78.5
1641082,mined,73.5,14.5
1641082,build,73.5,14.5
1649446,build,15.5,66.5
1650045,mined,15.5,66.5
1651148,mined,30.5,57.5
1651162,mined,31.5,57.5
1651225,build,30.5,57.5
1651271,mined,30.5,57.5
1651271,build,30.5,57.5
1651318,mined,30.5,57.5
1651318,build,30.5,57.5
1651482,build,30.5,58.5
1651488,build,30.5,59.5
1651495,build,30.5,60.5
1651503,build,30.5,61.5
1651582,build,30.5,62.5
1651634,build,31.5,62.5
1651857,mined,32.5,61.5
1651857,build,32,61.5
1653248,mined,36.5,60.5
1654469,build,35.5,61.5
1654751,build,37.5,60.5
1654932,mined,37.5,59.5
1654979,mined,37.5,54.5
1655122,mined,33.5,59.5
1655194,mined,33.5,54.5
1655254,build,33.5,60.5
1655340,build,38.5,60.5
1657073,mined,-106.5,77.5
1657086,mined,-105.5,77.5
1657274,build,-106.5,77.5
1657287,build,-105.5,77.5
1660253,build,163.5,13.5
1660262,build,164.5,13.5
1660273,build,165.5,13.5
1660286,build,166.5,13.5
1660300,build,167.5,13.5
1660306,build,168.5,13.5
1660314,build,169.5,13.5
1669599,build,35.5,115.5
1670929,mined,35.5,115.5
1672820,mined,68.5,29.5
1672820,build,68.5,29.5
1672885,mined,72.5,29.5
1672885,build,72.5,29.5
1672958,mined,76.5,29.5
1672958,build,76.5,29.5
1673007,mined,-2,62
1673059,mined,76.5,31.5
1673059,build,76.5,31.5
1673120,mined,72.5,31.5
1673120,build,72.5,31.5
1673173,mined,68.5,31.5
1673173,build,68.5,31.5
1673513,mined,70.5,33.5
1673513,build,70.5,33.5
1673596,mined,74.5,33.5
1673596,build,74.5,33.5
1673764,build,-1.5,62.5
1673823,mined,66.5,33.5
1673823,build,66.5,33.5
1673931,mined,68.5,35.5
1673931,build,68.5,35.5
1678835,mined,63.5,33.5
1678859,mined,64.5,33.5
1678884,mined,65.5,33.5
1678918,mined,66.5,33.5
1679131,build,66.5,33.5
1685776,mined,-106.5,78.5
1685776,build,-106.5,78.5
1685782,mined,-105.5,78.5
1685782,build,-105.5,78.5
1685789,mined,-104.5,78.5
1685789,build,-104.5,78.5
1685795,mined,-103.5,78.5
1685795,build,-103.5,78.5
1685802,mined,-102.5,78.5
1685802,build,-102.5,78.5
1685811,mined,-101.5,78.5
1685811,build,-101.5,78.5
1685819,mined,-100.5,78.5
1685819,build,-100.5,78.5
1685827,mined,-99.5,78.5
1685827,build,-99.5,78.5
1685835,mined,-98.5,78.5
1685835,build,-98.5,78.5
1685844,mined,-97.5,78.5
1685844,build,-97.5,78.5
1685852,mined,-96.5,78.5
1685852,build,-96.5,78.5
1685861,mined,-95.5,78.5
1685861,build,-95.5,78.5
1685869,mined,-94.5,78.5
1685869,build,-94.5,78.5
1685878,mined,-93.5,78.5
1685878,build,-93.5,78.5
1685886,mined,-92.5,78.5
1685886,build,-92.5,78.5
1685895,mined,-91.5,78.5
1685895,build,-91.5,78.5
1685903,mined,-90.5,78.5
1685903,build,-90.5,78.5
1685912,mined,-89.5,78.5
1685912,build,-89.5,78.5
1685920,mined,-88.5,78.5
1685920,build,-88.5,78.5
1685929,mined,-87.5,78.5
1685929,build,-87.5,78.5
1685937,mined,-86.5,78.5
1685937,build,-86.5,78.5
1685946,mined,-85.5,78.5
1685946,build,-85.5,78.5
1685954,mined,-84.5,78.5
1685954,build,-84.5,78.5
1685963,mined,-83.5,78.5
1685963,build,-83.5,78.5
1685972,mined,-82.5,78.5
1685972,build,-82.5,78.5
1686324,mined,-81.5,78.5
1686324,build,-81.5,78.5
1686334,mined,-80.5,78.5
1686334,build,-80.5,78.5
1686343,mined,-79.5,78.5
1686343,build,-79.5,78.5
1686352,mined,-78.5,78.5
1686352,build,-78.5,78.5
1686360,mined,-77.5,78.5
1686360,build,-77.5,78.5
1692296,build,70,4
1692384,build,70.5,5.5
1692512,mined,-117.5,93.5
1692535,mined,-117.5,92.5
1692564,build,-117.5,93
1692796,mined,37.5,-2.5
1692821,mined,37.5,-5.5
1692856,mined,35.5,-1.5
1692863,mined,35.5,-2.5
1692876,mined,35.5,-3.5
1692889,mined,35.5,-4.5
1692901,mined,35.5,-5.5
1692913,mined,35.5,-6.5
1692923,mined,35.5,-7.5
1692952,mined,34.5,-6.5
1692965,mined,33.5,-6.5
1692977,mined,32.5,-6.5
1692990,mined,31.5,-6.5
1693001,mined,30.5,-6.5
1693011,mined,29.5,-6.5
1693021,mined,28.5,-6.5
1693032,mined,27.5,-6.5
1693043,mined,26.5,-6.5
1693053,mined,25.5,-6.5
1693064,mined,24.5,-6.5
1693076,mined,23.5,-6.5
1693083,mined,23,-5.5
1693098,mined,22.5,-6.5
1693146,build,22.5,-6.5
1693148,build,22.5,-5.5
1695474,build,128.5,45.5
1695588,mined,127.5,51.5
1695622,build,128.5,52.5
1695671,mined,127.5,56.5
1695707,build,128.5,55.5
1695913,build,35.5,-5.5
1695949,build,35.5,-0.5
1696063,mined,126.5,48.5
1696141,build,126.5,48.5
1696201,build,127.5,48.5
1696207,build,128.5,48.5
1696251,mined,-46.5,-25.5
1696252,build,126.5,49.5
1696257,build,127.5,49.5
1696260,build,128.5,49.5
1696359,mined,-37.5,-25.5
1696367,mined,126.5,59.5
1696395,build,126.5,58.5
1696402,build,127.5,58.5
1696403,build,128.5,58.5
1696431,mined,-46.5,-23.5
1696445,build,126.5,59.5
1696450,build,127.5,59.5
1696454,build,128.5,59.5
1696557,mined,-37.5,-32.5
1696608,build,127.5,57.5
1696673,build,127.5,47.5
1696681,mined,-70.5,-28.5
1696711,mined,127.5,47.5
1696755,build,127.5,50.5
1697015,build,129.5,43.5
1697219,mined,31.5,22.5
1697273,build,128.5,62.5
1697293,mined,31.5,15.5
1697466,mined,46.5,22.5
1697559,mined,52.5,29.5
1697609,build,129.5,60.5
1697631,build,130.5,60.5
1697690,mined,40.5,33.5
1697706,build,129.5,57.5
1697714,build,130.5,57.5
1697782,build,129.5,50.5
1697791,build,130.5,50.5
1697851,build,129.5,47.5
1697862,build,130.5,47.5
1697961,build,129.5,48.5
1697966,build,130.5,48.5
1698010,build,131.5,48.5
1698038,build,129.5,49.5
1698041,build,130.5,49.5
1698045,build,131.5,49.5
1698113,build,129.5,58.5
1698117,build,130.5,58.5
1698123,build,131.5,58.5
1698179,build,129.5,59.5
1698181,build,130.5,59.5
1698184,build,131.5,59.5
1698305,build,128.5,57.5
1698338,build,131.5,57.5
1698382,build,128.5,60.5
1698415,build,131.5,60.5
1698490,build,128.5,50.5
1698600,mined,103.5,-101.5
1698603,mined,128.5,50.5
1698603,build,128.5,50.5
1698644,build,131.5,50.5
1698702,build,128.5,47.5
1698737,build,131.5,47.5
1698764,mined,96.5,-107.5
1698951,mined,84.5,24.5
1698999,mined,83.5,24.5
1699023,mined,83,23.5
1699069,mined,82.5,24.5
1699097,mined,82.5,25.5
1699128,mined,82.5,26.5
1699192,mined,82.5,27.5
1699205,mined,82.5,28.5
1699236,mined,82.5,29.5
1700049,build,130.5,64.5
1700119,mined,130.5,64.5
1700136,mined,76.5,27.5
1700180,mined,76.5,29.5
1700233,mined,72.5,27.5
1700291,build,132.5,59.5
1700302,mined,74.5,27.5
1700350,mined,70.5,27.5
1700369,mined,68.5,27.5
1700378,build,132.5,49.5
1700551,mined,66.5,27.5
1700585,mined,65.5,27.5
1700735,mined,68.5,29.5
1700791,mined,72.5,29.5
1701133,mined,80.5,28.5
1701152,mined,80.5,27.5
1701177,mined,80.5,26.5
1701200,mined,80.5,25.5
1701221,mined,80.5,24.5
1701549,mined,70.5,41.5
1701577,mined,72.5,40.5
1701598,mined,73.5,40.5
1701611,mined,74.5,40.5
1701624,mined,75.5,40.5
1701637,mined,76.5,40.5
1701649,mined,77.5,40.5
1701663,mined,78.5,40.5
1701687,mined,78.5,39.5
1701718,mined,80.5,37.5
1701761,mined,80.5,34.5
1701770,mined,80.5,35.5
1701794,mined,80.5,33.5
1701807,mined,80.5,32.5
1701819,mined,80.5,31.5
1701901,mined,80.5,29.5
1701984,mined,79.5,31
1702008,mined,78.5,30.5
1702017,mined,77.5,30.5
1702029,mined,76.5,30.5
1702040,mined,75.5,30.5
1702052,mined,74.5,30.5
1702065,mined,73.5,30.5
1702078,mined,72.5,30.5
1702090,mined,71.5,30.5
1702103,mined,70.5,30.5
1702116,mined,69.5,30.5
1702128,mined,68.5,30.5
1702965,mined,62.5,29.5
1703200,mined,60.5,28.5
1703436,mined,64.5,28.5
1703462,mined,65.5,28.5
1703502,mined,65.5,29.5
1703523,mined,65.5,30.5
1703543,mined,66.5,30.5
1703571,mined,67.5,30.5
1703610,mined,64.5,30.5
1703642,build,131.5,52.5
1703721,mined,59.5,28.5
1703910,mined,66.5,33.5
1703986,mined,68.5,31.5
1704015,mined,72.5,31.5
1704049,mined,76.5,31.5
1704347,mined,80.5,30.5
1704364,mined,81.5,30.5
1704385,mined,82.5,30.5
1704392,mined,82.5,31.5
1704414,mined,82.5,32.5
1704442,mined,82.5,33.5
1704485,mined,83.5,33.5
1704754,mined,84,32.5
1704819,build,84.5,32.5
1704921,mined,78.5,31.5
1704933,mined,78.5,32.5
1704946,mined,78.5,33.5
1704956,mined,78.5,34.5
1704964,mined,78.5,35.5
1705103,mined,76.5,33.5
1705133,mined,76.5,37.5
1705351,mined,72.5,33.5
1705390,mined,74.5,33.5
1705413,mined,70.5,33.5
1705448,mined,68.5,33.5
1705486,mined,68.5,35.5
1705497,mined,68.5,36.5
1705526,mined,69.5,36.5
1705572,mined,69.5,38.5
1705603,mined,70.5,36.5
1705645,mined,70.5,38.5
1705672,mined,72.5,37.5
1705712,mined,71.5,39.5
1705742,mined,73.5,39.5
1705769,mined,76.5,39.5
1705855,mined,74.5,37.5
1705886,mined,76.5,35.5
1706131,mined,62.5,25.5
1706151,mined,63.5,25.5
1706167,mined,64.5,25.5
1706179,mined,65.5,25.5
1708650,build,67.5,54.5
1708656,build,68.5,54.5
1708658,build,69.5,54.5
1708659,build,70.5,54.5
1708660,build,71.5,54.5
1708661,build,72.5,54.5
1708662,build,73.5,54.5
1708666,build,74.5,54.5
1708682,build,75.5,54.5
1708691,build,76.5,54.5
1708693,build,76.5,53.5
1708695,build,77.5,53.5
1708701,build,78.5,53.5
1708753,mined,77.5,53.5
1708765,mined,76.5,53.5
1708793,mined,75.5,54.5
1708811,mined,76.5,54.5
1708860,mined,78.5,53.5
1708884,mined,74.5,54.5
1708905,mined,73.5,54.5
1708912,mined,72.5,54.5
1711202,build,131.5,55.5
1712394,mined,78.5,37.5
1712778,build,66.5,27.5
1712784,build,67.5,27.5
1712790,build,68.5,27.5
1712796,build,69.5,27.5
1712803,build,70.5,27.5
1712810,build,71.5,27.5
1712816,build,72.5,27.5
1712823,build,73.5,27.5
1712830,build,74.5,27.5
1712837,build,75.5,27.5
1712843,build,76.5,27.5
1712850,build,77.5,27.5
1712857,build,78.5,27.5
1712891,build,78.5,28.5
1712898,build,78.5,29.5
1712905,build,78.5,30.5
1712911,build,78.5,31.5
1712918,build,78.5,32.5
1712925,build,78.5,33.5
1712931,build,78.5,34.5
1712938,build,78.5,35.5
1712945,build,78.5,36.5
1712952,build,78.5,37.5
1712958,build,78.5,38.5
1712965,build,78.5,39.5
1712994,build,77.5,39.5
1713000,build,76.5,39.5
1713007,build,76.5,40.5
1713009,build,75.5,40.5
1713016,build,74.5,40.5
1713023,build,73.5,40.5
1713029,build,72.5,40.5
1713036,build,71.5,40.5
1713124,mined,76.5,40.5
1713152,mined,75.5,40.5
1713185,mined,74.5,40.5
1713199,mined,73.5,40.5
1713217,mined,72.5,40.5
1713249,mined,71.5,40.5
1714166,build,75.5,39.5
1714176,build,74.5,39.5
1714183,build,73.5,39.5
1714192,build,72.5,39.5
1714200,build,71.5,39.5
1714209,build,70.5,39.5
1715101,mined,17.5,91.5
1715598,build,69.5,39.5
1715603,build,68.5,39.5
1715604,build,67.5,39.5
1715604,build,66.5,39.5
1715605,build,65.5,39.5
1715605,build,64.5,39.5
1715608,build,63.5,39.5
1715616,build,62.5,39.5
1715633,build,63.5,38.5
1715636,build,63.5,37.5
1715640,build,63.5,36.5
1715643,build,63.5,35.5
1715647,build,63.5,34.5
1715650,build,63.5,33.5
1715653,build,63.5,32.5
1715655,build,63.5,31.5
1715659,build,63.5,30.5
1715662,build,63.5,29.5
1715665,build,63.5,28.5
1715670,build,63.5,27.5
1715725,mined,63.5,35.5
1715756,mined,63.5,37.5
1715793,mined,63.5,36.5
1715960,build,64.5,27.5
1715964,build,65.5,27.5
1715969,mined,66.5,27.5
1715969,build,66.5,27.5
1716112,build,63.5,36.5
1716115,build,63.5,37.5
1716134,build,62.5,34.5
1716137,build,61.5,35.5
1716139,build,60.5,36.5
1716140,build,60.5,37.5
1716144,build,60.5,38.5
1716147,build,60.5,39.5
1716149,build,61.5,40.5
1716151,build,62.5,41.5
1716152,mined,63.5,37.5
1716152,build,63.5,37.5
1716330,mined,63.5,36.5
1716330,build,63.5,36.5
1716379,build,63.5,35.5
1716433,mined,63.5,37.5
1716451,mined,63.5,38.5
1716484,build,63.5,37.5
1716512,build,62.5,35.5
1716530,build,63.5,38.5
1716603,build,62.5,36.5
1716606,mined,60.5,39.5
1716623,mined,60.5,38.5
1716631,build,62.5,37.5
1716639,mined,60.5,37.5
1716642,build,62.5,38.5
1716657,mined,60.5,36.5
1716680,mined,61.5,35.5
1716683,build,64.5,35.5
1716694,build,64.5,36.5
1716707,build,64.5,37.5
1716724,build,64.5,38.5
1716725,mined,61.5,40.5
1716748,mined,62.5,41.5
1716803,build,64.5,34.5
1716815,build,65.5,34.5
1716826,build,65.5,35.5
1716837,build,65.5,36.5
1716845,build,65.5,37.5
1716859,build,65.5,38.5
1716898,build,65.5,33.5
1716916,build,64.5,33.5
1717194,mined,62.5,35.5
1717194,build,62.5,35.5
1717205,mined,62.5,36.5
1717205,build,62.5,36.5
1717205,mined,62.5,38.5
1717205,build,62.5,38.5
1717216,mined,62.5,37.5
1717216,build,62.5,37.5
1717221,mined,62.5,37.5
1717221,build,62.5,37.5
1717230,mined,62.5,38.5
1717230,build,62.5,38.5
1717246,mined,62.5,36.5
1717246,build,62.5,36.5
1717252,mined,63.5,38.5
1717252,build,63.5,38.5
1717263,mined,63.5,37.5
1717263,build,63.5,37.5
1717275,mined,63.5,36.5
1717275,build,63.5,36.5
1717279,build,61.5,37.5
1717289,mined,63.5,35.5
1717289,build,63.5,35.5
1717312,mined,64.5,35.5
1717312,build,64.5,35.5
1717316,mined,62.5,37.5
1717316,build,62.5,37.5
1717323,mined,64.5,36.5
1717323,build,64.5,36.5
1717332,mined,62.5,36.5
1717332,build,62.5,36.5
1717336,mined,64.5,37.5
1717336,build,64.5,37.5
1717349,mined,64.5,38.5
1717349,build,64.5,38.5
1717430,mined,64.5,34.5
1717430,build,64.5,34.5
1717442,mined,64.5,33.5
1717442,build,64.5,33.5
1717456,mined,65.5,33.5
1717456,build,65.5,33.5
1717459,build,61.5,35.5
1717469,mined,65.5,34.5
1717469,build,65.5,34.5
1717490,mined,61.5,37.5
1717517,mined,61.5,35.5
1717517,build,61.5,35.5
1717923,build,51.5,36.5
1717939,build,52.5,36.5
1717952,build,53.5,36.5
1717963,build,54.5,36.5
1717967,build,55.5,36.5
1718133,mined,54.5,36.5
1718142,mined,55.5,36.5
1718185,mined,51.5,36.5
1718191,mined,63.5,35.5
1718207,mined,52.5,36.5
1718210,mined,63.5,36.5
1718225,mined,53.5,36.5
1718236,mined,63.5,37.5
1718259,mined,63.5,38.5
1718351,build,63.5,35.5
1718357,build,63.5,36.5
1718360,build,63.5,37.5
1718366,build,63.5,38.5
1718468,mined,62.5,34.5
1718515,mined,62.5,39.5
1718552,mined,65.5,35.5
1718568,mined,69.5,39.5
1718609,mined,65.5,34.5
1718627,mined,62.5,38.5
1718639,mined,62.5,37.5
1718654,mined,62.5,36.5
1718668,mined,62.5,35.5
1718671,build,69.5,39.5
1718711,mined,61.5,35.5
1718761,mined,65.5,33.5
1718782,mined,64.5,33.5
1718818,mined,64.5,34.5
1718842,mined,65.5,36.5
1718861,mined,64.5,35.5
1718883,mined,64.5,36.5
1718914,mined,64.5,37.5
1718938,mined,65.5,38.5
1718961,mined,64.5,38.5
1719296,mined,65.5,37.5
1720407,build,67.5,36.5
1720419,build,68.5,36.5
1720442,build,69.5,36.5
1720466,build,70.5,36.5
1720480,mined,70.5,39.5
1720480,build,70.5,39.5
1720483,build,70.5,35.5
1720486,mined,71.5,39.5
1720486,build,71.5,39.5
1720491,build,71.5,35.5
1720493,mined,72.5,39.5
1720493,build,72.5,39.5
1720499,mined,73.5,39.5
1720499,build,73.5,39.5
1720505,mined,74.5,39.5
1720505,build,74.5,39.5
1720514,mined,75.5,39.5
1720514,build,75.5,39.5
1720520,mined,76.5,39.5
1720520,build,76.5,39.5
1720527,mined,77.5,39.5
1720527,build,77.5,39.5
1720536,mined,70.5,35.5
1720551,mined,78.5,39.5
1720551,build,78.5,39.5
1720561,mined,71.5,35.5
1720601,build,71.5,36.5
1720625,mined,78.5,38.5
1720625,build,78.5,38.5
1720632,mined,78.5,37.5
1720632,build,78.5,37.5
1720638,mined,78.5,36.5
1720638,build,78.5,36.5
1720645,mined,78.5,35.5
1720645,build,78.5,35.5
1720651,mined,78.5,34.5
1720651,build,78.5,34.5
1720660,build,79.5,33.5
1720666,build,79.5,32.5
1720673,build,79.5,31.5
1720680,build,79.5,30.5
1720687,build,79.5,29.5
1720747,mined,79.5,29.5
1720760,mined,79.5,30.5
1720775,mined,79.5,31.5
1720791,mined,79.5,32.5
1720808,mined,79.5,33.5
1720830,mined,78.5,33.5
1720830,build,78.5,33.5
1720835,mined,78.5,32.5
1720835,build,78.5,32.5
1720842,mined,78.5,31.5
1720842,build,78.5,31.5
1720848,mined,78.5,30.5
1720848,build,78.5,30.5
1720855,mined,78.5,29.5
1720855,build,78.5,29.5
1720861,mined,78.5,28.5
1720861,build,78.5,28.5
1720868,mined,78.5,27.5
1720868,build,78.5,27.5
1720874,build,78.5,26.5
1720938,mined,78.5,26.5
1720960,mined,77.5,27.5
1720960,build,77.5,27.5
1720969,mined,76.5,27.5
1720969,build,76.5,27.5
1725403,build,131.5,45.5
1725473,build,131.5,62.5
1727781,build,-172.5,232.5
1728519,mined,-172.5,232.5
1729110,build,-164.5,231.5
1729211,mined,-164.5,231.5
1729332,build,-171.5,231.5
1732261,mined,46.5,19.5
1732310,mined,46.5,17.5
1732334,mined,47.5,17.5
1732371,mined,46.5,15.5
1732868,mined,32.5,11.5
1732903,mined,38.5,10.5
1733081,mined,41.5,10.5
1733343,build,34.5,12.5
1733356,build,37.5,12.5
1733368,build,40.5,12.5
1733383,build,43.5,12.5
1733447,build,46.5,12.5
1734558,build,-165.5,229.5
1734623,build,-162.5,232.5
1734809,mined,46.5,10.5
1734850,build,45.5,9.5
1734866,build,-165,232
1734886,mined,45.5,9.5
1734911,build,-163,230
1734946,build,47.5,9.5
1735326,build,39.5,10.5
1735345,build,-164.5,233.5
1735387,build,-170.5,233.5
1735424,build,45.5,10.5
1735459,mined,47.5,9.5
1735652,build,33.5,10.5
1735986,build,46.5,10.5
1736022,build,43.5,10.5
1736061,build,40.5,10.5
1736095,build,37.5,10.5
1736162,build,34.5,10.5
1736198,mined,-164.5,233.5
1736219,mined,-165,232
1736238,mined,-162.5,232.5
1736257,mined,-165.5,229.5
1736270,mined,-163,230
1736366,mined,44.5,0.5
1736599,mined,53.5,-8.5
1736633,build,-162,231
1736740,mined,-170.5,233.5
1736950,build,31.5,10.5
1736993,build,-164.5,230.5
1737033,build,-159.5,230.5
1737161,build,35.5,10.5
1737165,build,36.5,10.5
1737223,build,41.5,10.5
1737229,build,42.5,10.5
1737451,build,30.5,10.5
1737530,build,29.5,10.5
1737533,build,29.5,11.5
1737538,build,29.5,12.5
1737543,build,29.5,13.5
1737549,build,29.5,14.5
1737555,build,29.5,15.5
1737562,build,29.5,16.5
1737683,build,28.5,16.5
1737689,build,28.5,15.5
1737693,build,28.5,14.5
1737696,build,28.5,13.5
1737699,build,28.5,12.5
1737703,build,28.5,11.5
1737712,build,28.5,10.5
1737759,mined,29.5,10.5
1737759,build,29.5,10.5
1737803,mined,29.5,11.5
1737819,mined,29.5,12.5
1737831,mined,29.5,13.5
1737844,mined,29.5,14.5
1737853,build,-162,229
1737856,mined,29.5,15.5
1737869,mined,29.5,16.5
1737929,build,-162,227
1737967,build,28.5,17.5
1738763,mined,29.5,18.5
1738763,build,29,18.5
1739031,build,-167.5,230.5
1739376,mined,43.5,33.5
1739962,build,-156.5,230.5
1739962,mined,-40.5,-25.5
1739984,mined,-43.5,-25.5
1740038,mined,-44.5,-23.5
1740050,mined,-43.5,-23.5
1740064,mined,-42.5,-23.5
1740079,mined,-41.5,-23.5
1740093,mined,-40.5,-23.5
1740114,mined,-38.5,-23.5
1740125,mined,-37.5,-23.5
1740138,mined,-36.5,-23.5
1740151,mined,-35.5,-23.5
1740339,build,-38.5,-24.5
1740558,mined,-33.5,-24
1740579,mined,-34.5,-24.5
1740598,mined,-34.5,-23.5
1740711,build,-34.5,-24.5
1740754,build,-34.5,-23.5
1740764,build,-33.5,-23.5
1742622,build,-167.5,227.5
1742962,build,-164,228
1742985,mined,2.5,98.5
1743005,build,-160,228
1743027,mined,2.5,100.5
1744871,build,-156.5,227.5
1745030,mined,40.5,29.5
1749421,mined,5.7421875,179.46875
1754949,build,80.5,-3.5
1755185,mined,86.5,-0.5
1755185,build,86.5,-0.5
1755191,build,85.5,-0.5
1755194,build,84.5,-0.5
1755197,build,83.5,-0.5
1755200,build,82.5,-0.5
1755204,build,81.5,-0.5
1755210,build,80.5,-0.5
1755361,mined,86.5,-1.5
1755370,mined,86.5,-2.5
1755395,mined,87.5,-2.5
1755421,mined,85.5,-2.5
1755589,build,89.5,-1.5
1755639,build,83.5,-1.5
1755674,build,80.5,-1.5
1755852,mined,86.5,-4.5
1755875,mined,85.5,-4.5
1755905,mined,87.5,-4.5
1755944,mined,86.5,-5.5
1755981,mined,90.5,-5.5
1755994,mined,91.5,-5.5
1756016,mined,89.5,-5.5
1756028,mined,88.5,-5.5
1756040,mined,87.5,-5.5
1756216,build,80.5,-6.5
