tick,event,x,y
5855131,build,27.5,33.5
5855136,build,26.5,33.5
5855141,build,25.5,33.5
5855146,build,24.5,33.5
5855151,build,23.5,33.5
5855157,build,22.5,33.5
5855162,build,21.5,33.5
5855167,build,20.5,33.5
5855652,build,-4.5,37.5
5855677,build,-4.5,36.5
5855747,mined,-4.5,34.5
5855763,mined,-4.5,33.5
5855782,mined,-3.5,33.5
5855886,build,-4.5,32.5
5855929,mined,28.5,-200.5
5855931,mined,-4.5,36.5
5855949,mined,-4.5,37.5
5856025,build,-4.5,38.5
5856089,mined,-4.5,32.5
5856125,build,-4.5,31.5
5856170,build,-4.5,39.5
5856239,mined,-4.5,39.5
5856271,build,-4.5,39.5
5856389,build,-3.5,30.5
5856475,build,6.5,30.5
5856499,build,7.5,30.5
5856570,build,17.5,30.5
5856631,build,18.5,29.5
5856784,build,18.5,30.5
5856875,build,-4.5,30.5
5856934,mined,6.5,33.5
5856945,mined,7.5,33.5
5856983,mined,17.5,33.5
5856994,mined,18.5,33.5
5857018,mined,18.5,32.5
5857214,build,19.5,33.5
5857221,build,18.5,33.5
5857225,build,17.5,33.5
5857229,build,16.5,33.5
5857233,build,15.5,33.5
5857237,build,14.5,33.5
5857241,build,13.5,33.5
5857245,build,12.5,33.5
5857250,build,11.5,33.5
5857254,build,10.5,33.5
5857258,build,9.5,33.5
5857262,build,8.5,33.5
5857266,build,7.5,33.5
5857270,build,6.5,33.5
5857274,build,5.5,33.5
5857277,build,4.5,33.5
5857281,build,3.5,33.5
5857284,build,2.5,33.5
5857288,build,1.5,33.5
5857293,build,0.5,33.5
5857298,build,-0.5,33.5
5857303,build,-1.5,33.5
5857308,build,-2.5,33.5
5857313,build,-3.5,33.5
5857318,build,-4.5,33.5
5857322,build,-5.5,33.5
5857326,build,-6.5,33.5
5857331,build,-7.5,33.5
5857368,mined,-5.5,34.5
5857387,mined,-3.5,34.5
5857410,build,-3.5,34.5
5857415,build,-4.5,34.5
5857423,build,-5.5,34.5
5857467,build,-9.5,33.5
5857471,build,-10.5,33.5
5857477,build,-11.5,33.5
5857482,build,-12.5,33.5
5857487,build,-13.5,33.5
5857492,build,-14.5,33.5
5857497,build,-15.5,33.5
5857503,build,-16.5,33.5
5857547,build,-8.5,33.5
5857600,build,-17.5,33.5
5857604,mined,15.5,-193.5
5857605,build,-18.5,33.5
5857609,build,-19.5,33.5
5857613,build,-20.5,33.5
5857617,build,-21.5,33.5
5857621,build,-22.5,33.5
5857625,build,-23.5,33.5
5857628,build,-24.5,33.5
5857632,build,-25.5,33.5
5857636,build,-26.5,33.5
5857641,build,-27.5,33.5
5857645,build,-28.5,33.5
5857649,build,-29.5,33.5
5857653,build,-30.5,33.5
5857657,build,-31.5,33.5
5857661,build,-32.5,33.5
5859637,build,-33.5,33.5
5859640,build,-34.5,33.5
5859644,build,-35.5,33.5
5859647,build,-36.5,33.5
5859650,build,-37.5,33.5
5859653,build,-38.5,33.5
5859656,build,-39.5,33.5
5859659,build,-40.5,33.5
5859662,build,-41.5,33.5
5859665,build,-42.5,33.5
5859668,build,-43.5,33.5
5859671,build,-44.5,33.5
5859675,build,-45.5,33.5
5859679,build,-46.5,33.5
5859682,build,-47.5,33.5
5859687,build,-48.5,33.5
5859691,build,-49.5,33.5
5859695,build,-50.5,33.5
5859700,build,-51.5,33.5
5859706,build,-52.5,33.5
5859711,build,-53.5,33.5
5859716,build,-54.5,33.5
5859721,build,-55.5,33.5
5859726,build,-56.5,33.5
5859731,build,-57.5,33.5
5859736,build,-58.5,33.5
5859741,build,-59.5,33.5
5859746,build,-60.5,33.5
5859751,build,-61.5,33.5
5859756,build,-62.5,33.5
5859761,build,-63.5,33.5
5859766,build,-64.5,33.5
5859771,build,-65.5,33.5
5859775,build,-66.5,33.5
5859780,build,-67.5,33.5
5859784,build,-68.5,33.5
5859789,build,-69.5,33.5
5859927,build,-75.5,33.5
5859961,build,-70.5,33.5
5860319,build,-81.5,33.5
5860323,build,-80.5,33.5
5860325,build,-79.5,33.5
5860327,build,-78.5,33.5
5860330,build,-77.5,33.5
5860353,build,-76.5,33.5
5860411,mined,-82.5,33.5
5860411,build,-82.5,33.5
5860441,mined,-83.5,34.5
5860441,build,-83.5,34.5
5860660,build,-84.5,35.5
5860698,build,-84.5,33.5
5860712,build,-84.5,34.5
5860858,build,-90.5,33.5
5860863,build,-89.5,33.5
5860867,build,-88.5,33.5
5860869,build,-87.5,33.5
5860872,build,-86.5,33.5
5860876,build,-85.5,33.5
5861206,build,-93.5,33.5
5861229,build,-91.5,33.5
5861580,build,-107.5,33.5
5861617,build,-102.5,33.5
5861794,build,-101.5,33.5
5861794,build,-100.5,33.5
5861798,build,-99.5,33.5
5861800,build,-98.5,33.5
5861803,build,-97.5,33.5
5861805,build,-96.5,33.5
5861808,build,-95.5,33.5
5861828,build,-94.5,33.5
5861922,build,-108.5,33.5
5861926,build,-109.5,33.5
5861931,build,-110.5,33.5
5861934,build,-111.5,33.5
5861938,build,-112.5,33.5
5861942,build,-113.5,33.5
5861946,build,-114.5,33.5
5861950,build,-115.5,33.5
5861955,build,-116.5,33.5
5862003,build,-116.5,32.5
5862010,build,-116.5,31.5
5862013,build,-116.5,30.5
5862015,build,-116.5,29.5
5862018,build,-116.5,28.5
5862021,build,-116.5,27.5
5862025,build,-116.5,26.5
5862145,mined,-116.5,26.5
5862145,build,-116.5,26.5
5862154,build,-117.5,26.5
5862162,build,-118.5,26.5
5862173,build,-119.5,26.5
5862252,mined,-121,26.5
5862263,mined,-123,26.5
5862277,mined,-125,26.5
5862327,mined,-125.5,27.5
5862337,mined,-124.5,27.5
5862370,mined,-124.5,25.5
5862381,mined,-124.5,24.5
5862427,mined,-119.5,24.5
5862616,build,-119.5,24.5
5862652,build,-124.5,24.5
5862680,build,-127.5,26.5
5862683,build,-126.5,26.5
5862685,build,-125.5,26.5
5862686,build,-124.5,26.5
5862688,build,-123.5,26.5
5862689,build,-122.5,26.5
5862691,build,-121.5,26.5
5862693,build,-120.5,26.5
5862774,mined,-116.5,26.5
5862774,build,-116.5,26.5
5862948,build,-124.5,25.5
5865027,mined,-107.5,31.5
5865027,build,-107.5,31.5
5865131,mined,-104.5,31.5
5865145,mined,-105.5,31.5
5865164,mined,-106.5,31.5
5865182,build,27.5,-203.5
5865347,mined,-107.5,32.5
5865347,build,-107.5,32.5
5865433,mined,-101.5,32.5
5865519,mined,-106.5,32.5
5865570,mined,-100.5,32.5
5865570,build,-100.5,32.5
5865618,mined,-102.5,33.5
5865695,mined,-100.5,33.5
5865695,build,-100.5,33.5
5865751,mined,-101.5,33.5
5866207,mined,-92.5,35.5
5866207,build,-92.5,35.5
5866243,mined,-92.5,30.5
5866243,mined,-92.5,31.5
5866243,mined,-92.5,33.5
5866243,mined,-92.5,32.5
5866243,mined,-92.5,34.5
5866243,build,-92.5,30.5
5866565,mined,-93.5,31.5
5866600,build,-93.5,31.5
5866605,build,-92.5,31.5
5866654,mined,-91.5,31.5
5866676,build,-91.5,31.5
5866711,mined,-93.5,32.5
5866745,mined,-91.5,32.5
5866772,build,-92.5,32.5
5866786,build,-91.5,32.5
5866805,build,-93.5,32.5
5866839,mined,-93.5,33.5
5866871,mined,-91.5,33.5
5866896,build,-93.5,33.5
5866901,build,-92.5,33.5
5866904,build,-91.5,33.5
5878417,build,-28,-218
5881797,mined,-142,-34
5881869,mined,-145,-31
5881962,mined,-141.5,-37.5
5882048,mined,-138.5,-33.5
5882099,mined,-142,-42
5882128,mined,-138.5,-42.5
5882200,mined,-145,-45
5883581,mined,96.5,-74.5
5883651,mined,89.5,-77.5
5883757,mined,87.5,-88.5
5883776,mined,87.5,-89.5
5883789,mined,87.5,-90.5
5883869,mined,87.5,-87.5
5885192,mined,69.5,-24.5
5893826,build,-28.5,62.5
5901237,build,26.5,-191.5
5902288,mined,26.5,-191.5
5910783,build,-112,3
5910885,build,-114,3
5912827,mined,-95.5,12.5
5918297,mined,-133,16
5918334,mined,-135,18
5918374,mined,-132.5,18.5
5918455,build,-132.5,17.5
5918541,mined,-132.5,14.5
5918723,build,-132.5,14.5
5919177,mined,-129,10
5919184,mined,-128,9
5919438,mined,-134,0
5919653,mined,-135,-7
5919685,mined,-130,-9
5919757,mined,-124,-16
5919765,mined,-113.5,25.5
5919833,mined,-116.5,25.5
5919841,mined,-117.5,25.5
5919849,mined,-116.5,25.5
5919897,mined,-113.5,-10.5
5919904,mined,-117.5,-15
5919911,mined,-120,26.5
5919919,mined,-120.5,24.5
5919945,mined,-121.5,27
5919969,mined,-121,29.5
5919976,mined,-120.5,30.5
5919984,mined,-121,29.5
5920009,mined,-118.5,-10.5
5920013,mined,-118,28
5920016,mined,-118.5,-10.5
5920021,mined,-118,27
5920036,mined,-115,30
5920044,mined,-115.5,28.5
5920083,mined,-120,-5
5920090,mined,-119.5,-6.5
5920097,mined,-120.5,-7.5
5920215,mined,-113,30
5920250,mined,-111.5,29.5
5920258,mined,-113,29
5920309,mined,-110.5,26.5
5920319,mined,-124.5,-5.5
5920326,mined,-125.5,-6.5
5920389,mined,-123,-9
5920509,mined,-113,-6
5920555,mined,-109.5,29
5920652,mined,-112.5,23.5
5920661,mined,-111,-3
5920663,mined,-112.5,20.5
5920733,mined,-115,22
5920750,mined,-108.5,-8
5920839,mined,-117.5,21.5
5920872,mined,-117.5,22.5
5920880,mined,-117.5,22.5
5920884,mined,-106.5,-8.5
5920888,mined,-119.5,22.5
5920918,mined,-121.5,22.5
5920927,mined,-120.5,21
5920935,mined,-120,19
5920955,mined,-122,19.5
5920973,mined,-120,18
5920981,mined,-121.5,15.5
5921067,mined,-103.5,-10
5921101,mined,-112.5,19
5921198,mined,-102.23828125,-12.80859375
5921226,mined,-109.5,19.5
5921233,mined,-110.05859375,20.32421875
5921249,mined,-109.5,22.5
5921410,mined,-109,25
5921491,mined,-105.5,21.5
5921563,mined,-106,25
5921566,mined,-114,3
5921573,mined,-103.5,24.5
5921655,mined,-104,21
5921658,mined,-112,3
5921697,mined,-106.5,19.5
5921777,mined,-108,18
5921904,mined,-116.5,21.5
5922068,mined,-105.5,16.5
5922104,mined,-107,30
5922302,mined,-107.5,27.5
5922349,mined,-105.5,27.5
5922356,mined,-105,26.5
5922398,mined,-105.5,26.5
5922458,mined,-103.5,27.5
5922493,mined,-101.5,27.5
5922581,mined,-98.5,25.5
5922643,mined,-115,19
5922712,mined,-117.5,18.5
5922766,mined,-118,16
5922774,mined,-119.5,14.5
5922863,mined,-116,16
5923064,mined,-111.5,16.5
5923072,mined,-111.5,16.5
5923169,mined,-113.5,12.5
5923177,mined,-113.5,14.5
5923211,mined,-115.5,13.5
5923219,mined,-115.5,13.5
5923257,mined,-115.5,12
5923266,mined,-117,11.5
5923289,mined,-111,13
5923295,mined,-106.71484375,42.90234375
5923324,mined,-112.5,10.5
5923345,mined,-113.5,10.5
5923372,mined,-105,39
5923408,mined,-117.5,8.5
5923420,mined,-113.5,7.5
5923467,mined,-112,7
5923471,mined,-107,14
5923479,mined,-109.5,7.5
5923519,mined,-106,8.5
5923527,mined,-103.5,14
5923573,mined,-102,15
5923605,mined,-104.5,6.5
5923618,mined,-102.5,7.5
5923628,mined,-100.5,6.5
5923647,mined,-101.5,6.5
5923648,mined,-100,36
5923668,mined,-99.55859375,37.30078125
5923676,mined,-99.21484375,37.30078125
5923695,mined,-97.89453125,37.34375
5923730,mined,-103.5,17.5
5923757,mined,-97,38
5923759,mined,-96.86328125,37.6875
5923770,mined,-95,36
5923823,mined,-100,9
5923869,mined,-103.5,9.5
5923916,mined,-106.5,7.5
5923955,mined,-102.5,6.5
5923969,mined,-95,39
5923990,mined,-99.5,7.5
5924052,mined,-98.5,6
5924065,mined,-97.5,6.5
5924082,mined,-90.5,39.5
5924084,mined,-98,8.5
5924091,mined,-92,40
5924098,mined,-91.5,38.5
5924110,mined,-98.5,10.5
5924195,mined,-98.5,11.5
5924245,mined,-88.4921875,37.00390625
5924260,mined,-96.5,10.5
5924304,mined,-92.5,9.5
5924318,mined,-92,12.5
5924351,mined,-85.25390625,38.8203125
5924380,mined,-91,7
5924381,mined,-85,41
5924423,mined,-95.5,8.5
5924506,mined,-86.86328125,41.74609375
5924544,mined,-94.5,5.5
5924580,mined,-83.171875,41.8671875
5924602,mined,-88.5,5.5
5924620,mined,-89.5,1.5
5924666,mined,-79.5,37.5
5924679,mined,-78.78125,38.35546875
5924685,mined,-90.5,4.5
5924792,mined,-86.4765625,2.6796875
5924799,mined,-85.5,1.5
5924818,mined,-81.5,33.5
5924831,mined,-80.98046875,33.8671875
5924862,mined,-83,35
5924915,mined,-79.5,28.5
5924946,mined,-83.5,2.5
5924981,mined,-83.453125,31.94921875
5924992,mined,-84,29
5924996,mined,-79.5,4.5
5925045,mined,-85.5,28.5
5925054,mined,-81.5,9.5
5925070,mined,-85.5,26.5
5925077,mined,-85.5,26.5
5925093,mined,-81.5,12.5
5925110,mined,-75,29
5925117,mined,-85,12.5
5925132,mined,-75,24
5925151,mined,-88.5,12.5
5925188,mined,-88.5,17.5
5925198,mined,-78,24
5925205,mined,-79.5,23.5
5925221,mined,-80.5,22.5
5925222,mined,-88.5,15
5925225,mined,-78.9140625,23.2109375
5925242,mined,-91,18.5
5925271,mined,-76.5,22.5
5925293,mined,-88.5,20.5
5925316,mined,-91,21
5925341,mined,-88.5,21.5
5925358,mined,-88.5,22.5
5925429,mined,-89.5,22.5
5925456,mined,-87.5,22.5
5925464,mined,-87.5,22.5
5925470,mined,-74.5,20.5
5925486,mined,-74.5,18.5
5925490,mined,-88.5,19.5
5925511,mined,-85.5,20.5
5925513,mined,-75.5,15.5
5925574,mined,-78.5,15.5
5925581,mined,-78.5,15.5
5925592,mined,-82.5,20.5
5925600,mined,-82.5,20.5
5925645,mined,-82,20
5925653,mined,-82,20
5925661,mined,-81.5,19.5
5925673,mined,-81.5,14.5
5925801,mined,-88.5,25.5
5925828,mined,-92,27
5925849,mined,-73,25
5925895,mined,-91.5,26.5
5925903,mined,-82.5,24
5925903,mined,-91.5,26.5
5926029,mined,-94,24
5926031,mined,-75.5,11.5
5926041,mined,-97,24
5926046,mined,-75,9.5
5926054,mined,-95,25
5926075,mined,-73,9
5926092,mined,-76.5,9.5
5926095,mined,-97.5,22.5
5926103,mined,-98,21
5926104,mined,-76.5,7.5
5926146,mined,-81.5,5.5
5926159,mined,-82.5,5.5
5926168,mined,-83.5,5.5
5926214,mined,-84.5,6.5
5926232,mined,-86.5,8.5
5926255,mined,-88.5,8.5
5926278,mined,-88.5,9.5
5926295,mined,-88.5,7.5
5926429,mined,-97.5,8.5
5926522,mined,-81,2
5926626,mined,-81.5,-1.5
5926665,mined,-84,-0.5
5926672,mined,-85.5,-0.5
5926679,mined,-84,-1.5
5926712,mined,-84.5,0.5
5926730,mined,-87,1.5
5926737,mined,-87,1.5
5926754,mined,-88,-1
5926779,mined,-87.5,-4.5
5926854,mined,-82,-6
5926865,mined,-84.5,-4.5
5926887,mined,-76,-1
5927002,mined,-81.5,0.5
5927168,build,-98.5,7.5
5927228,build,-97.5,7.5
5927228,build,-90,10
5927280,build,-88,10
5927369,mined,-98.5,7.5
5927390,mined,-97.5,7.5
5927585,mined,-85,-12
5927646,mined,-85,-18
5927691,mined,-97.84375,7.15625
5927697,mined,-98.84375,7.15625
5927738,mined,-101.5,8.5
5927822,mined,-73.5,-12.5
5927854,mined,-73.5,-17.5
5927965,mined,-96.5,-12.5
5927999,mined,-96.5,-17.5
5928141,mined,-105.5,-13.5
5928205,mined,-106.5,-12.5
5928272,mined,-108,-12.5
5928411,mined,-110,-14
5928472,mined,-111,-17
5928678,mined,-104.5,-12.5
5928930,mined,-89.5,28.5
5928962,mined,-91.5,27.5
5928966,mined,-121.5,10.5
5928991,mined,-121.5,12.5
5929060,mined,-92.5,25.5
5929100,mined,-90,24.5
5929124,mined,-124.5,16.5
5929137,mined,-124.5,14.5
5929153,mined,-86,27.5
5929154,mined,-126.5,16.5
5929189,mined,-123.5,17.5
5929196,mined,-85.5,26.5
5929203,mined,-124,21
5929222,mined,-125.5,20.5
5929247,mined,-94.5,27.5
5929287,mined,-125.5,24.5
5929308,mined,-123.5,25.5
5929320,mined,-123.5,24.5
5929327,mined,-123.5,24.5
5929330,mined,-100.5,24.5
5929335,mined,-123.5,25.5
5929342,mined,-123.5,25.5
5929356,mined,-125,27
5929361,mined,-101.5,23.5
5929420,mined,-123.5,25.5
5929427,mined,-123.5,25.5
5929439,mined,-123.5,24.5
5929446,mined,-106,31.5
5929482,mined,-99.5,31.5
5929495,mined,-123.5,25.5
5929502,mined,-123.5,25.5
5929507,mined,-97,32
5929509,mined,-123.5,25.5
5929521,mined,-98,30.5
5929546,mined,-102,31.5
5929563,mined,-131,26
5929574,mined,-129.5,27.5
5929616,mined,-103.5,36.5
5929683,mined,-108,35
5929719,mined,-118.5,32.5
5929726,mined,-118.5,32.5
5929733,mined,-118.5,32.5
5929743,mined,-119.5,32.5
5929750,mined,-119.5,32.5
5929757,mined,-119.5,32.5
5929768,mined,-118.5,32.5
5929780,mined,-111,36
5929791,mined,-119.5,32.5
5929798,mined,-119.5,32.5
5929860,mined,-119,36
5929868,mined,-118,36
5929883,mined,-123.5,35.5
5929909,mined,-125,38
5930231,mined,-120,4
5930263,mined,-109,18
5930389,mined,-112,18
5930412,mined,-113.5,16.5
5930460,mined,-113,17
5931125,mined,-88.5,23.5
5935406,mined,-142.2109375,-29.3671875
5935576,mined,-147.10546875,-31.921875
5936128,mined,-115.5,8.5
5937386,mined,-109.5,10.5
5937393,mined,-109.5,10.5
5938116,mined,-115,10
5938154,mined,-114.5,9.5
5938301,mined,-120,14
5938847,mined,-100.5,17.5
5938854,mined,-99.5,16.5
5939041,mined,-96.5,17.5
5939063,mined,-95.5,16.5
5939084,mined,-93.5,16.5
5939109,mined,-94.5,16.5
5939154,mined,-94.5,18.5
5939161,mined,-95.5,18.5
5939168,mined,-95.5,18.5
5939175,mined,-95.5,18.5
5939182,mined,-95.5,18.5
5939189,mined,-94.5,18.5
5939196,mined,-94.5,18.5
5939203,mined,-94.5,18.5
5939213,mined,-95.5,18.5
5939220,mined,-95.5,18.5
5939227,mined,-95.5,18.5
5939234,mined,-95.5,18.5
5939248,mined,-94.5,18.5
5939687,mined,-100.5,4.5
5939793,mined,-107.5,15.5
5940341,mined,-96.5,27.5
5940352,mined,-97.5,27.5
5940362,mined,-98.5,27.5
5940372,mined,-99.5,27.5
5940382,mined,-100.5,27.5
5940485,mined,-93.5,26.5
5940589,mined,-91.5,24.5
5940902,mined,-104.5,5.5
5940956,mined,-100.5,5.5
5941139,mined,-93.5,7
5941236,mined,-78,19
5942011,mined,-78.5,14.5
5942549,mined,-89.5,4.5
5944096,mined,-117.5,13.5
5944149,mined,-109.5,15.5
5944606,mined,-106.5,-10.5
5945944,mined,-82.5,18.5
5947749,mined,-77.5,34.5
5947929,mined,-88.84375,17.15625
5948040,mined,-88.84375,12.15625
5948182,mined,-81.84375,9.15625
5948338,mined,-83.84375,2.15625
5949233,mined,-88,10
5950140,build,-84.5,18.5
5950711,mined,-84.5,18.5
5950893,mined,-122.5,-6.5
5950931,mined,-121.5,-11.5
5951018,mined,-108.5,-14.5
5951172,build,-117.5,-13.5
5954909,build,-84.5,16.5
5955144,mined,-84.5,16.5
5955621,mined,-104.5,15.5
5955661,mined,-102.5,16.5
5955717,build,-81.5,15.5
5955849,mined,-96.5,18.5
5955871,mined,-97.5,18.5
5957081,build,-83.5,23.5
5957090,build,-83.5,26.5
5957113,build,-83.5,29.5
5963683,build,-131.5,11.5
5963693,build,-131.5,14.5
5963701,build,-131.5,17.5
5963710,build,-131.5,20.5
5963719,build,-131.5,23.5
5963897,build,-128.5,23.5
5963908,build,-125.5,23.5
5963951,mined,-125.5,23.5
5964010,build,-126.5,20.5
5964021,build,-123.5,20.5
5964057,mined,-126.5,20.5
5964075,mined,-123.5,20.5
5964143,build,-128.5,20.5
5964152,build,-128.5,17.5
5964161,build,-128.5,14.5
5964173,build,-128.5,11.5
5964236,build,-125.5,11.5
5964247,build,-125.5,14.5
5964256,build,-125.5,17.5
5964266,build,-125.5,20.5
5964277,build,-125.5,23.5
5964317,build,-125.5,26.5
5964335,build,-128.5,26.5
5964427,build,-125.5,29.5
5964486,build,-122.5,29.5
5964494,build,-122.5,26.5
5964500,build,-122.5,23.5
5964507,build,-122.5,20.5
5964514,build,-122.5,17.5
5964523,build,-122.5,14.5
5964533,build,-122.5,11.5
5964611,build,-119.5,12.5
5964621,build,-119.5,15.5
5964629,build,-119.5,18.5
5964638,build,-119.5,21.5
5964667,mined,-119.5,21.5
5964683,mined,-119.5,18.5
5964700,mined,-119.5,15.5
5964717,mined,-119.5,12.5
5964746,build,-119.5,11.5
5964757,build,-119.5,14.5
5964766,build,-119.5,17.5
5964776,build,-119.5,20.5
5964785,build,-119.5,23.5
5964794,build,-119.5,26.5
5964805,build,-119.5,29.5
5964856,build,-116.5,29.5
5964864,build,-116.5,26.5
5964871,build,-116.5,23.5
5964880,build,-116.5,20.5
5964889,build,-116.5,17.5
5964899,build,-116.5,14.5
5964910,build,-116.5,11.5
5965066,build,-113.5,11.5
5965076,build,-113.5,14.5
5965086,build,-113.5,17.5
5965096,build,-113.5,20.5
5965104,build,-113.5,23.5
5965112,build,-113.5,26.5
5965140,build,-113.5,29.5
5965237,build,-113.5,32.5
5965349,build,-116.5,32.5
5965361,build,-119.5,32.5
5965374,build,-122.5,32.5
5965510,build,-110.5,32.5
5965516,build,-110.5,29.5
5965538,build,-110.5,26.5
5965583,build,-107.5,26.5
5965594,build,-107.5,29.5
5965655,build,-107.5,32.5
5965917,build,-92.5,40.5
5965930,build,-89.5,40.5
5965940,build,-86.5,40.5
5965950,build,-83.5,40.5
5965961,build,-80.5,40.5
5965995,build,-78.5,37.5
5966037,build,-81.5,37.5
5966047,build,-84.5,37.5
5966058,build,-87.5,37.5
5966069,build,-90.5,37.5
5966079,build,-93.5,37.5
5966147,build,-94.5,34.5
5966267,build,-91.5,34.5
5966273,build,-88.5,34.5
5966279,build,-85.5,34.5
5966288,build,-82.5,34.5
5966297,build,-79.5,34.5
5966414,build,-96.5,37.5
5966754,build,-97.5,34.5
5966947,build,-99.5,37.5
5966997,build,-100.5,34.5
5967420,build,-97,-18
5967515,build,-97,-13
5967597,build,-85,-18
5967678,build,-73,-17
5967773,build,-73,-13
5967913,build,-85,-16
5967919,build,-85,-14
5967926,build,-85,-12
5968011,build,-85,-10
5968314,build,-73,5
5968321,build,-73,7
5968325,build,-73,9
5968331,build,-73,11
5968368,build,-75,11
5968378,build,-75,9
5968385,build,-75,7
5968391,build,-75,5
5968395,build,-75,3
5968401,build,-75,1
5968408,build,-75,-1
5968462,build,-77,-2
5968467,build,-77,0
5968471,build,-77,2
5968473,build,-77,4
5968477,build,-77,6
5968482,build,-77,8
5968486,build,-77,10
5968545,build,-79,10
5968551,build,-79,8
5968555,build,-79,6
5968560,build,-79,4
5968565,build,-79,2
5968572,build,-79,0
5968579,build,-79,-2
5968627,build,-79,-4
5968687,build,-81,-5
5968693,build,-81,-3
5968697,build,-81,-1
5968700,build,-81,1
5968703,build,-81,3
5968706,build,-81,5
5968711,build,-81,7
5968716,build,-81,9
5968768,build,-83,8
5968774,build,-83,6
5968777,build,-83,4
5968857,mined,-83,4
5968868,mined,-83,6
5968878,mined,-83,8
5969186,build,-83,-6
5969215,build,-83,-4
5969262,build,-83,-2
5969477,mined,-83,-2
5969486,mined,-83,-4
5969499,mined,-83,-6
5969523,mined,-81,-5
5969534,mined,-81,-3
5969546,mined,-81,-1
5969559,mined,-81,1
5969571,mined,-81,3
5969582,mined,-81,5
5969593,mined,-81,7
5969604,mined,-81,9
5969616,mined,-79,10
5969629,mined,-77,10
5969636,mined,-77,8
5969649,mined,-77,6
5969656,mined,-79,6
5969664,mined,-79,8
5969686,mined,-77,4
5969697,mined,-77,2
5969710,mined,-77,0
5969723,mined,-77,-2
5969747,mined,-79,-4
5969756,mined,-79,-2
5969767,mined,-79,0
5969778,mined,-79,2
5969790,mined,-79,4
5969805,mined,-75,3
5969817,mined,-75,1
5969829,mined,-75,-1
5969835,mined,-88.5,0.5
5969858,mined,-75,5
5969873,mined,-75,7
5969883,mined,-73,5
5969899,mined,-73,7
5969927,mined,-73,9
5969940,mined,-75,9
5969957,mined,-73,11
5969970,mined,-75,11
5970046,mined,-88.5,0.5
5970106,mined,-88.5,0.5
5970166,mined,-88.5,0.5
5970210,build,-77,35
5970216,build,-77,33
5970226,mined,-88.5,0.5
5970298,build,-72,25
5970304,build,-72,23
5970310,build,-72,21
5970318,build,-72,19
5970345,build,-74,18
5970420,mined,-74,18
5970448,build,-72,17
5970477,build,-74,17
5970485,build,-74,19
5970490,build,-74,21
5970495,build,-74,23
5970500,build,-74,25
5970506,build,-74,27
5970536,build,-74,29
5970558,build,-74,31
5970618,build,-76,31
5970625,build,-76,29
5970629,build,-76,27
5970634,build,-76,25
5970639,build,-76,23
5970644,build,-76,21
5970649,build,-76,19
5970670,build,-76,17
5970791,build,-78,31
5970796,build,-78,29
5970800,build,-78,27
5970904,build,-78,25
5970926,build,-78,23
5971019,build,-80,23
5971025,build,-80,25
5971027,build,-80,27
5971071,build,-80,29
5971104,build,-80,31
5971228,mined,-83.5,29.5
5971325,build,-82,31
5971369,build,-82,29
5971398,mined,-83.5,26.5
5971419,mined,-83.5,23.5
5971459,build,-82,27
5971464,build,-82,25
5971660,build,-96.5,28.5
5971668,build,-93.5,28.5
5971676,build,-90.5,28.5
5976772,build,-95.5,7.5
5977110,build,-90.5,25.5
5977141,build,-87.5,25.5
5977181,build,-87.5,28.5
5977231,build,-88.5,22.5
5983053,build,-114.94921875,4.9140625
5987344,mined,803.53515625,-394.8203125
5990074,mined,194.35546875,-142.66796875
5991145,mined,92.5,-77.5
5991246,mined,89.5,-86.5
5991273,mined,92.5,-86.5
5991338,mined,94.5,-85.5
5991359,mined,94.5,-86.5
5991419,mined,87.5,-85.5
5991430,mined,87.5,-86.5
5991688,build,-28.5,-212.5
5996666,mined,-126.5,62.5
5996695,mined,-129.5,62.5
5996774,mined,-141.5,62.5
5996919,mined,-126.5,55.5
5998581,mined,-127.5,53.5
5998759,mined,-121.5,60.5
5998818,mined,-121.5,53.5
5999014,mined,-129.5,53.5
5999032,mined,-126.5,53.5
5999042,mined,-125.5,53.5
5999051,mined,-124.5,53.5
5999061,mined,-123.5,53.5
5999079,mined,-120.5,53.5
5999173,mined,-126.5,60.5
5999182,mined,-125.5,60.5
5999191,mined,-124.5,60.5
5999201,mined,-123.5,60.5
5999217,mined,-120.5,60.5
5999226,mined,-119.5,60.5
5999235,mined,-118.5,60.5
5999244,mined,-117.5,60.5
5999257,mined,-115.5,60.5
5999267,mined,-114.5,60.5
5999276,mined,-113.5,60.5
5999285,mined,-112.5,60.5
5999295,mined,-111.5,60.5
5999506,build,-122.5,66.5
5999783,build,-126.5,60.5
5999959,build,-125.5,60.5
5999961,build,-124.5,60.5
5999965,build,-123.5,60.5
5999969,build,-122.5,60.5
5999974,build,-121.5,60.5
5999977,build,-120.5,60.5
5999980,build,-119.5,60.5
5999983,build,-118.5,60.5
5999985,build,-117.5,60.5
5999988,build,-116.5,60.5
5999990,build,-115.5,60.5
5999993,build,-114.5,60.5
5999995,build,-113.5,60.5
5999998,build,-112.5,60.5
6000000,build,-111.5,60.5
6000003,build,-110.5,60.5
6000006,build,-109.5,60.5
6000071,mined,-107.5,60.5
6000097,build,-108.5,60.5
6000101,build,-107.5,60.5
6000238,build,-129.5,53.5
6000246,build,-128.5,53.5
6000249,build,-127.5,53.5
6000252,build,-126.5,53.5
6000255,build,-125.5,53.5
6000258,build,-124.5,53.5
